gene,1055_0001_Control,1055_0003_Control,1055_0004_Control,1055_0005_Control,1055_0006_Cre,1055_0007_Cre,1055_0008_Cre,1055_0009_Cre,1055_0010_Cre,1055_0011_Cre,1055_0012_Control
ENSMUSG00000064284_Cdpf1,63.11,40.3,72.94000000000001,57.03,55.64,60.260000000000005,47.790000000000006,42.68,56.290000000000006,59.06,67.25
ENSMUSG00000064289_Tank,15.31,14.68,19.02,13.639999999999999,10.83,6.659999999999999,5.05,19.59,12.34,13.52,23.25
ENSMUSG00000064293_Cntn4,12.91,15.05,9.46,21.93,6.930000000000001,2.52,15.43,15.08,14.03,11.79,11.42
ENSMUSG00000064302_Clasp1,16.09,11.98,8.52,12.18,16.72,7.7700000000000005,17.12,10.66,14.88,8.229999999999999,7.37
ENSMUSG00000064307_Lrrc51,18.56,17.84,8.18,21.37,10.84,13.450000000000001,14,26.2,18.84,23,19.97
ENSMUSG00000064317_Gm10146,17.21,21.55,23.1,61.61,25.87,31.53,66.66,27.150000000000002,11.19,21.32,9.33
ENSMUSG00000064326_Siva1,69.05,41,48.07,57.3,60.89,66.61,48.46,46.11,50.4,67.43,53.99
ENSMUSG00000064329_Scn1a,20.630000000000003,17.45,8.39,9.01,20.979999999999997,6.99,9.42,13.370000000000001,13.96,8.54,16.9
ENSMUSG00000064330_Pde6h,0.11,0,0.19,0.1,0,0,0,1.56,0,11.47,0.19
ENSMUSG00000064337_mt-Rnr1,1629.37,1606.94,927.97,1435.91,1812.85,1905.6599999999999,1397.43,1405.31,1744.36,1487.45,1175.34
ENSMUSG00000064339_mt-Rnr2,7724.95,8203.67,4620.88,7051.2699999999995,8499.210000000001,8710.61,6995.92,6715.98,7923.71,6867.59,5580.68
ENSMUSG00000064341_mt-Nd1,4727.660000000001,4486.96,3682.2799999999997,4869.35,3659.3,4305.4,4580.03,3540.6,3614.79,5141.610000000001,4410.06
ENSMUSG00000064342_mt-Ti,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064343_mt-Tq,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064344_mt-Tm,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064345_mt-Nd2,1984.97,1805,1171.3899999999999,1626.07,1430.93,1683.77,1636.1399999999999,1474.28,1505.34,1869.87,1588.84
ENSMUSG00000064346_mt-Tw,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064347_mt-Ta,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064348_mt-Tn,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064349_mt-Tc,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064350_mt-Ty,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064351_mt-Co1,3770.71,3750.2,3110.4300000000003,3609.74,2764.9500000000003,3844.13,3321.5,2834.3,3127.73,4243.95,3489.13
ENSMUSG00000064352_mt-Ts1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064354_mt-Co2,6768.57,8953.2,4826.52,6757.85,5327.68,7094.54,7319.4,4824.72,5701.160000000001,7705.969999999999,6197.03
ENSMUSG00000064356_mt-Atp8,8859.11,9405.76,8665.47,8070.09,5868.9,7861.88,8175.81,5067.28,6915.610000000001,10196.27,8402.359999999999
ENSMUSG00000064357_mt-Atp6,12884.97,13698.54,9953.93,12303.349999999999,9412.41,12303.52,11609.359999999999,8636.27,10344.07,14040.849999999999,11661.28
ENSMUSG00000064358_mt-Co3,2010.07,2080.5,908.06,2926.03,1363.23,3212.17,2315.32,1730.77,2449.02,1968.98,1433.78
ENSMUSG00000064360_mt-Nd3,1074.1299999999999,2167.62,569.99,1189.9,1572.6299999999999,1648.83,1787.84,856.3599999999999,1257.09,1605,411.13
ENSMUSG00000064363_mt-Nd4,2357.59,2456.1,1595.1699999999998,1965.6,1730.85,2048.8,2084.8,1581.91,1796.43,2192.3900000000003,2026.1699999999998
ENSMUSG00000064367_mt-Nd5,667.15,587.99,416.6,469.24,376.89,471.47999999999996,522.8499999999999,420.32,367.54,664.54,463.98999999999995
ENSMUSG00000064368_mt-Nd6,1456.78,1524.82,915.01,1163.26,953.7800000000001,1281.07,1296.48,1020.42,991.87,1424.44,1173.79
ENSMUSG00000064369_mt-Te,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064370_mt-Cytb,4331.72,4275.55,3268.02,3899.3900000000003,3039.12,3696.16,3541.34,2865.66,3089.84,4510.51,3816.69
ENSMUSG00000064372_mt-Tp,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064373_Sepp1,130.25,56.5,73.49000000000001,19.71,78.32,111.05,67.85,167.98000000000002,107.61,54.6,85.79
ENSMUSG00000065126_Snord104,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065954_Tacc1,48.01,39.01,39.13,92.22,98.73,50.82,47.65,55.39,67.42,76.23,51.68
ENSMUSG00000065968_Ifitm7,7.99,11.139999999999999,6.14,8.139999999999999,6.659999999999999,5.33,5.46,9.57,5.819999999999999,6.81,5.1
ENSMUSG00000065979_Cpped1,9.89,10.860000000000001,10.82,9.17,18.08,5.859999999999999,5.03,12.26,13.209999999999999,11.719999999999999,12.27
ENSMUSG00000065990_Aurkaip1,293.31,303.34000000000003,345.89,308.5,244.88000000000002,285.09,301.3,257.74,317.07,368.77,266.31
ENSMUSG00000066026_Dhrs3,10.51,5.05,13.66,1.44,21.71,17.88,3.56,27.330000000000002,13.51,6.63,10.6
ENSMUSG00000066036_Ubr4,33.46,16.01,9.870000000000001,7.430000000000001,21.88,4.609999999999999,9.5,11.12,24.67,12.239999999999998,18.810000000000002
ENSMUSG00000066037_Hnrnpr,22.45,21.830000000000002,21.57,18.93,17.29,20.03,19.43,20.43,22.68,15.229999999999999,29.16
ENSMUSG00000066042_Med18,8.17,4.72,8.79,3.7600000000000002,6.81,7.859999999999999,11.78,2.2,3.82,8.16,10.850000000000001
ENSMUSG00000066057_Gm1976,11.99,27.53,29.32,31.27,20.43,19.310000000000002,15.89,19.77,29.150000000000002,20.35,26.57
ENSMUSG00000066113_Adamtsl1,9.52,4.68,6.13,15.34,2,8.739999999999998,11.51,11.709999999999999,21.32,11.92,15.19
ENSMUSG00000066129_Kndc1,11.84,2.2800000000000002,6.03,6.46,5.78,7.9,3.68,5.17,6.02,2.63,8.66
ENSMUSG00000066148_Prpf4,4.3,3.56,2.82,3.27,4.51,2.86,6.37,5.58,2.59,2.17,5.109999999999999
ENSMUSG00000066149_Cdc26,62.71,64.07,43.07,42.260000000000005,71.24000000000001,75.47,73,77.26,85.58,36.849999999999994,94.82
ENSMUSG00000066150_Slc31a1,5.51,8.719999999999999,6.07,5.01,5.7700000000000005,5.91,5.57,7.89,3.44,8.04,1.35
ENSMUSG00000066151_Fkbp15,8.55,3.71,1.92,3.42,6.26,10.17,3.8499999999999996,7.89,3.65,1.07,4.470000000000001
ENSMUSG00000066152_Slc31a2,6.6499999999999995,9.89,12.47,6.970000000000001,4.54,11.7,9.229999999999999,10.42,11.48,13.11,13.42
ENSMUSG00000066175_2510046G10Rik,3.58,8.82,4.72,5.18,12.27,13.68,3.98,6.109999999999999,13.31,4.08,10.88
ENSMUSG00000066189_Cacng3,47.2,59.32,82.99000000000001,48.18,29.79,24.7,37.63,42.01,47.56,48.879999999999995,58.47
ENSMUSG00000066191_Anks6,1.85,1.1500000000000001,2.96,0.54,3.21,1.76,0.55,1.59,1.26,0.74,2.74
ENSMUSG00000066232_Ipo7,11.02,6.55,6.8,12.54,9.42,1.79,8.219999999999999,10.4,11.219999999999999,6.39,9.94
ENSMUSG00000066233_Tmem42,41.93,51.05,73.5,68.84,33.01,44.83,40.09,45.120000000000005,69.01,56.730000000000004,88.36999999999999
ENSMUSG00000066235_Pomgnt2,23.02,11.629999999999999,20.51,15.52,6.85,5.119999999999999,10.47,10.56,15.15,13.55,17.759999999999998
ENSMUSG00000066258_Trim12a,3.12,0.9400000000000001,0.12000000000000001,0.17,8.77,6.4,0.69,6.29,0.8,12,0
ENSMUSG00000066278_Vps37b,5.83,9.96,14.16,12.2,7.25,12,6.859999999999999,10.81,9.94,7.17,7.51
ENSMUSG00000066306_Numa1,7.42,6.1899999999999995,6.79,4.1899999999999995,9.15,3.07,4.54,12.209999999999999,7.09,3.04,6.35
ENSMUSG00000066324_Impad1,11.57,11.5,9.51,4.319999999999999,8.350000000000001,4.2700000000000005,7.1499999999999995,9.68,8.69,6.1,9.52
ENSMUSG00000066357_Wdr6,38.42,24.62,37.74,18.84,24.25,22.34,24.75,18.279999999999998,31.56,15.43,41.849999999999994
ENSMUSG00000066392_Nrxn3,55.41,33.99,17.959999999999997,17.64,24.24,28.810000000000002,21.72,21.82,20.259999999999998,23.69,22.39
ENSMUSG00000066406_Akap13,2.8299999999999996,5.159999999999999,4.2,4.33,7.109999999999999,4.2700000000000005,11.11,5.859999999999999,4.94,2.58,2.53
ENSMUSG00000066415_Msl2,1.73,1.98,1.62,1.98,2.9099999999999997,1.53,4.59,1.94,1.83,1.46,3.32
ENSMUSG00000066440_Zfyve26,1.34,0.64,1.51,2,0.96,1,0.65,0.58,0.6599999999999999,0.62,0.8700000000000001
ENSMUSG00000066441_Rdh11,8.82,14.6,9.870000000000001,5.96,5.01,11.17,6.9,10.97,6.33,22.259999999999998,10
ENSMUSG00000066442_Mthfs,25,15.709999999999999,15.39,8.09,49.7,25.2,10.98,33.8,19.39,19.979999999999997,15.93
ENSMUSG00000066456_Hmgn3,238.70999999999998,279.21999999999997,309.32,245.93,300.3,205.79,219.67,258.04,277.67,279,297.97999999999996
ENSMUSG00000066491_Gm6265,33.94,9.31,10.65,37.58,35.37,26.22,99.23,20,24.69,37.04,35.24
ENSMUSG00000066551_Hmgb1,377.44,424.28999999999996,412.21,433.32,412.83,385.52,444.6,471.28999999999996,503.46,380.18,478.41999999999996
ENSMUSG00000066568_Lsm14a,16.07,17.47,14.1,18.21,7.07,11.29,17.02,15.31,16.650000000000002,8.18,13.370000000000001
ENSMUSG00000066571_4931406P16Rik,5.01,6.6,5.6499999999999995,1.6500000000000001,6.04,13.04,4.64,7.46,6.58,2.42,9.69
ENSMUSG00000066595_Mfsd7b,0.97,3.1,2.3899999999999997,4.95,2.22,4.05,4.96,1.45,6.73,7.64,4.99
ENSMUSG00000066607_6030419C18Rik,3.3899999999999997,5.34,6.819999999999999,5.9,2.4099999999999997,4,2.21,4.08,2.64,6.1499999999999995,8.29
ENSMUSG00000066613_Zfp932,20.03,16.14,29.37,17.24,15.68,16.05,30.75,23.3,16.24,27.75,13.56
ENSMUSG00000066621_Tecpr1,21.12,9.01,9.26,13.06,9.96,12.68,13.48,12.28,10.4,8.92,14.26
ENSMUSG00000066637_Ttc32,13.75,7.76,8.450000000000001,3.15,9.360000000000001,11.93,10.83,15.709999999999999,10.34,6.56,5.970000000000001
ENSMUSG00000066640_Fbxl18,2.4899999999999998,4.13,4.58,2.52,7.119999999999999,3.66,1.78,1.76,5.2,5.3,2.8699999999999997
ENSMUSG00000066643_Wdr35,7.91,4.72,4.2700000000000005,3.57,3.27,1.1600000000000001,3.06,7.52,7.7700000000000005,1.35,6.09
ENSMUSG00000066647_Gm5113,2.71,3.96,3.66,1.77,0.98,1.93,3.34,3.51,2.3499999999999996,2.55,4.49
ENSMUSG00000066687_Zbtb16,0.6799999999999999,1.06,0.32999999999999996,0.45,1.03,1.46,1.04,0.8400000000000001,0.3,1.3,0.96
ENSMUSG00000066705_Fxyd6,221.96,292.94,250.14,263.09,223.65,313.3,267.31,235.03,202.20999999999998,266.19,255.23
ENSMUSG00000066721_Zfp575,5.03,2.16,6.45,9.850000000000001,3.48,2.64,3.53,5.22,3.34,3.02,7.88
ENSMUSG00000066735_Vkorc1l1,16.439999999999998,23.22,17.9,14.719999999999999,7.56,12.229999999999999,8.68,14,11.59,14.209999999999999,14.19
ENSMUSG00000066752_Gm10176,10.229999999999999,2.8899999999999997,4.3,7.52,9.68,5.39,5.78,6.57,10.860000000000001,3.03,6.38
ENSMUSG00000066760_Psg16,7.33,2.13,1.7,0.33999999999999997,2.02,2.18,6.159999999999999,1.1800000000000002,1.29,1.6400000000000001,2.65
ENSMUSG00000066798_Zbtb6,0.48000000000000004,0.9,1.31,0.91,1.26,0.41000000000000003,0.8,1.46,1.47,0.81,1.6600000000000001
ENSMUSG00000066800_Rnasel,0.8700000000000001,1.44,0.08,0.48000000000000004,5.02,0.53,1.07,2.01,2.08,2.02,1.1700000000000002
ENSMUSG00000066809_Gm10180,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000066829_Zfp810,2.61,5.02,4.23,0.6,1.82,0.93,1.25,2.09,2.4699999999999998,1.02,8.360000000000001
ENSMUSG00000066838_Zfp772,1.6800000000000002,3.64,7,2.68,2.66,2.4,2.3499999999999996,9.15,4.71,5.64,5.2700000000000005
ENSMUSG00000066839_Ecsit,54.58,41.74,59.09,25.110000000000003,46.3,38.32,37.620000000000005,39.620000000000005,36.5,41.52,50.379999999999995
ENSMUSG00000066877_Nck2,7.13,9.33,21.27,8.38,5.94,7.52,5.83,10.5,4.25,4.44,6.67
ENSMUSG00000066880_Zfp617,10.870000000000001,8.82,8.629999999999999,8.69,4.930000000000001,7.95,7.73,9.76,12.360000000000001,8.76,14.01
ENSMUSG00000066892_Fbxl12,10.18,4.51,5.79,5.84,5.159999999999999,7.71,3.94,11.34,7.03,14.7,7.18
ENSMUSG00000066900_Suds3,42.83,48.690000000000005,52.33,29.97,40.05,29.88,45.82,47.49,46.42,47.67,51.13
ENSMUSG00000066952_Myo1h,19.979999999999997,7.819999999999999,11.729999999999999,8.17,5.55,10.870000000000001,9.07,12.12,12.09,10.94,17.979999999999997
ENSMUSG00000066979_Bub3,52.190000000000005,55.28,93.43,58.02,49.379999999999995,68.16999999999999,56.879999999999995,66.14,66.77,48.54,93.22
ENSMUSG00000067028_Cntnap5b,0.19,0.48000000000000004,1.76,1.01,0.52,0,1.6400000000000001,0.58,0.89,0,0.43000000000000005
ENSMUSG00000067071_Hes6,30.54,23.14,63.98,34.349999999999994,36.190000000000005,21.17,13.33,27.52,37.42,11.2,55.94
ENSMUSG00000067085_Gm10197,0,38.75,30.86,20.110000000000003,10.19,12.58,0,57.27,24.97,37.27,15.6
ENSMUSG00000067148_Polr1c,27.64,36.5,40.660000000000004,23.25,34.879999999999995,35.05,41.06,33.120000000000005,38.55,44.190000000000005,34.309999999999995
ENSMUSG00000067150_Xpo5,2.8699999999999997,1.81,4.06,3.64,0.63,2.4899999999999998,1.4,1.74,2.2,0.35,3.71
ENSMUSG00000067194_Eif1ax,22.09,33.690000000000005,30.7,36.04,25.49,38.47,28.979999999999997,27.23,38.2,27.09,23.87
ENSMUSG00000067199_Frat1,2.1,0.9500000000000001,1.45,1.1800000000000002,0.46,2.3499999999999996,0.74,1.6300000000000001,2.82,0.9500000000000001,1.48
ENSMUSG00000067212_H2-T23,23.05,24.43,13.42,17.77,66.29,91.51,35.75,38.620000000000005,18.650000000000002,86.2,13.950000000000001
ENSMUSG00000067242_Lgi1,41.53,41.59,37.449999999999996,46.720000000000006,22.459999999999997,17.38,26.419999999999998,25.630000000000003,29.77,37.89,31.77
ENSMUSG00000067274_Rplp0,226.98000000000002,272.67,281.4,227.34,334.86,399.07,302.55,394.92999999999995,290.46999999999997,317.04,281.2
ENSMUSG00000067279_Ppp1r3c,8.62,5.26,2.9299999999999997,0.89,6.06,6.96,4.54,10.92,3.4699999999999998,2.23,3.9699999999999998
ENSMUSG00000067288_Rps28,654.09,670.9599999999999,532.25,952.9599999999999,914.39,859.76,932.65,852.99,816.89,634.76,616.8599999999999
ENSMUSG00000067336_Bmpr2,3.59,4.48,3.8699999999999997,4.45,2.8099999999999996,3.01,2.86,3.8699999999999997,3.48,3.55,5.5
ENSMUSG00000067344_Rps25-ps1,6.53,1.96,1.77,6.46,3.46,15.139999999999999,5.6499999999999995,4.37,1.96,5.48,0
ENSMUSG00000067365_Tmem128,57.1,65.84,39.720000000000006,43.690000000000005,31.19,45.83,51.58,39.839999999999996,44.65,62.06,61.13
ENSMUSG00000067367_Lyar,15.18,11.09,12.629999999999999,17.830000000000002,22.25,18.5,10.229999999999999,20,7.59,18.21,25.5
ENSMUSG00000067369_Trmt2b,1.6500000000000001,3.8299999999999996,5.53,1.25,0.53,3.68,1.61,1.34,3.56,2.06,2.2800000000000002
ENSMUSG00000067370_B3galt4,10.629999999999999,5.1,5.67,4.37,5.22,8.57,6.49,5.659999999999999,3.59,4.02,7.64
ENSMUSG00000067377_Tspan6,32.67,23.73,34.24,12.860000000000001,25.21,26.99,23.19,39.7,59.4,16.89,36.309999999999995
ENSMUSG00000067389_Gm17080,0.8600000000000001,0,0.37,0,0,0,0,0,0,0.73,0
ENSMUSG00000067424_Zfp563,11.27,7.02,3.24,1.06,5.84,0,4.2,5.55,7.59,0.48000000000000004,8.18
ENSMUSG00000067430_Zfp763,5.24,5.25,7.56,1.52,6.33,0.24000000000000002,2.71,1.6,6.26,3.48,7.39
ENSMUSG00000067567_Hdac8,3.52,3.19,6.39,1.49,0.9,1.72,1.6900000000000002,1.43,3.6,2.18,5.09
ENSMUSG00000067578_Cbln4,12.12,4.6499999999999995,10.83,7.6,9.739999999999998,2.57,2.82,5.54,12.57,4.14,4.84
ENSMUSG00000067586_S1pr3,0.06,0.9500000000000001,0.99,0.61,1.6500000000000001,2.3899999999999997,0.5700000000000001,1.8800000000000001,2.3699999999999997,0.38,0.88
ENSMUSG00000067594_Krt77,2.29,1.92,9.44,3.57,0.16,0.19,1.31,4.04,4.970000000000001,0.3,11.59
ENSMUSG00000067629_Syngap1,0.6799999999999999,0.4,2.02,1.04,0.7799999999999999,0.5,0.92,0.69,1.1600000000000001,2.27,0.45
ENSMUSG00000067713_Prkag1,30.47,34.7,37.849999999999994,41.65,32.14,33.49,37.97,32.25,36.01,41,61.1
ENSMUSG00000067719_Gm10221,192.20999999999998,191.17,313.45,353.09,360.39,413.98999999999995,414.31,205.78,317.05,393.18,200.31
ENSMUSG00000067722_BC003965,31.8,29.02,33.75,39.879999999999995,29.45,24.630000000000003,30.82,30.74,31.69,33.47,38.74
ENSMUSG00000067786_Nnat,960.97,464.48999999999995,2296.4300000000003,420.78999999999996,1388.1299999999999,360.17,602.15,453.5,2375.4,366.62,2797.8100000000004
ENSMUSG00000067787_Blcap,131.51,125.07,147.60999999999999,85.83,89.16,75.07,84.98,86.39,122.59,114.01,138.86
ENSMUSG00000067818_Myl9,8.44,6.38,185.05,3.15,10.7,7.1,4,4.930000000000001,15.02,13.75,34.82
ENSMUSG00000067825_Pex26,1.7,0.5700000000000001,1.6800000000000002,2.55,0.36,1.36,1.5,2.4099999999999997,1.08,0.46,0.6599999999999999
ENSMUSG00000067847_Romo1,1032.72,866.92,968.8499999999999,1195.5,1278.91,1029.36,1041.85,864.2900000000001,1090.26,941.41,908.7900000000001
ENSMUSG00000067851_Arfgef1,9.89,12.8,7.659999999999999,7.1,5.99,5.430000000000001,5.7,8.12,5.819999999999999,7,9.57
ENSMUSG00000067870_Rpl31-ps8,250.44,138.38000000000002,171.73999999999998,263.77,168.22,283.41999999999996,276.28999999999996,286.38,214.20999999999998,231.10999999999999,112.81
ENSMUSG00000067873_Htatsf1,30.89,32.24,32.53,23.939999999999998,24.27,31.419999999999998,27.01,32.28,30.18,19.52,38.260000000000005
ENSMUSG00000067879_3110035E14Rik,33.949999999999996,140.81,76.57,86.06,42.71,46.21,58.730000000000004,62.790000000000006,39.06,56.3,59.09
ENSMUSG00000067889_Sptbn2,15.81,18.71,9.870000000000001,15.209999999999999,12.27,11.65,14.49,11.77,12.870000000000001,17.21,19.25
ENSMUSG00000067924_Cxx1b,129.87,152.94,196.2,102.88,92.79,121.22,145.62,116.52,111.16999999999999,166.02,161.33
ENSMUSG00000067925_Cxx1a,179.05,136.16,142.13,104.57,172.42000000000002,144.28,122.59,114.86999999999999,165.76,123.19,156.08
ENSMUSG00000067928_Zfp760,2.62,1.1900000000000002,1.01,0.3,1.04,0.26,0.5,1.09,1.02,0.05,1.47
ENSMUSG00000067931_Zfp948,10.32,9.96,9.79,3.9699999999999998,4.13,8.66,12.09,5.5,7.1499999999999995,4.83,4.45
ENSMUSG00000067942_Zfp160,4.87,1.2,1.47,0.96,1.6,3.15,3.22,5.1,3.23,0.46,0.72
ENSMUSG00000067995_Gtf2f2,25.22,19.14,27.95,11.58,14.49,19.17,12.99,27.88,28.58,21.3,26.01
ENSMUSG00000068015_Lrch1,4.39,2.51,1.35,0.49,0.39,1.42,2.07,0.59,0.43000000000000005,1.78,1.62
ENSMUSG00000068036_Mllt4,141.45000000000002,74.74000000000001,90.48,127.66,143.10999999999999,72.72,132.84,127.38,148.7,73.72,136.73999999999998
ENSMUSG00000068037_Mas1,17.610000000000003,71.82,67.13,37.379999999999995,37.33,20.02,31.9,34.92,48.1,26.810000000000002,52.48
ENSMUSG00000068039_Tcp1,95.41000000000001,104.38,108.2,86.66999999999999,85.55,72.14999999999999,113.29,94.64,103.26,116.93,115.51
ENSMUSG00000068040_Tm9sf4,25.24,24.75,16.55,12.97,20.04,16.07,24.2,19.39,24.29,23.259999999999998,21.330000000000002
ENSMUSG00000068062_Gm14164,2.71,2.29,2.54,0.91,1.73,1.58,2.8899999999999997,1.1,2.44,0.58,1.74
ENSMUSG00000068099_1500009C09Rik,14.06,11.7,9.32,14.639999999999999,21.99,16.779999999999998,13.83,11.46,19.64,10.5,11.52
ENSMUSG00000068101_Cenpm,6.07,10.360000000000001,5.91,13.96,5.63,17.6,17.32,21,10.91,2.36,7.659999999999999
ENSMUSG00000068114_Ccdc134,7.54,3.75,7.3,4.109999999999999,0.48000000000000004,3.51,3.06,4.56,6.09,3.3,4.83
ENSMUSG00000068117_Mei1,2.18,2.2,1.1700000000000002,1.83,0.56,2.7600000000000002,3.48,2.88,0.73,2.9,1.7
ENSMUSG00000068129_Cst7,5.21,1.22,5,0,270.41999999999996,347.09,114.53,199.6,11.17,115.25,0.32
ENSMUSG00000068134_Zfp120,3.19,4.44,3.38,3.25,1.3800000000000001,3.72,4.53,5.56,4.08,5.6899999999999995,4.4
ENSMUSG00000068151_A230006K03Rik,33.94,15.62,9.52,20.39,32.24,7.23,19.68,13.66,15.729999999999999,17.02,24.36
ENSMUSG00000068184_Ndufaf2,123.61999999999999,131.45000000000002,102.31,123.91000000000001,106.38,93.97,144.20999999999998,143.25,117.2,132.2,137.45000000000002
ENSMUSG00000068205_Macrod2,54.13,60.9,75.24000000000001,70.25,88.3,43.89,60.02,55.339999999999996,66.43,45.9,68.88
ENSMUSG00000068206_Pick1,26.34,35.809999999999995,36.32,28.89,22.39,27.87,22.57,23.43,18.57,25.1,27.85
ENSMUSG00000068220_Lgals1,21.07,39.08,118.05,104.05,191.48000000000002,173.92000000000002,104.55,186.10999999999999,117.95,141.64,94.24000000000001
ENSMUSG00000068240_Gm11808,646.97,258.58,409.1,375.9,457.07,271.86,541.73,392.4,291.47999999999996,531.3499999999999,425.03
ENSMUSG00000068245_Phf11d,1.23,0,1.34,0,14.41,18.53,11.4,4.31,7.13,1.02,2.56
ENSMUSG00000068250_Amn1,56.44,65.11999999999999,57,54.68,42.41,68.76,56.36,41.89,56.44,54.21,67.71000000000001
ENSMUSG00000068263_Efcc1,5.41,5.64,12.870000000000001,1.6900000000000002,6.89,2.8299999999999996,4.25,4.38,11.41,5.9,11.870000000000001
ENSMUSG00000068264_Ap5s1,36.7,30.9,46.33,23.36,27.330000000000002,22.05,38.46,38.8,35.47,38.56,34.36
ENSMUSG00000068267_Cenpb,5.8,3.34,6.31,5.95,6.58,6.619999999999999,5.119999999999999,4.88,6.38,2.19,4.07
ENSMUSG00000068284_Usf3,1.72,3.8899999999999997,1.7,0.99,6.13,0.97,5.44,1.3900000000000001,4.58,0.7799999999999999,3.54
ENSMUSG00000068290_Ddrgk1,103.55,79.64,114.05,72.94000000000001,114.96000000000001,116.43,96.74000000000001,119.29,85.58,125.74000000000001,141.16
ENSMUSG00000068299_Nat8f4,4.87,0.81,1.55,0.65,1.73,0,4.02,2.7,0.09,0.15000000000000002,2.19
ENSMUSG00000068328_Aup1,156.22,85.86,151.26,120.86,99.06,141.17,142.73,112.67999999999999,96.48,104.31,179.48000000000002
ENSMUSG00000068329_Htra2,39.839999999999996,39.32,44.849999999999994,27.41,34.17,41.71,41.54,54.63,41.99,45.97,56.06
ENSMUSG00000068373_D430041D05Rik,4.38,5.56,2.59,3.9899999999999998,4.13,3.3,6.42,6.83,5.46,5.14,4.6499999999999995
ENSMUSG00000068391_Chrac1,61.449999999999996,56.449999999999996,76.11,78.53,100.93,67.27,60.59,53.48,74.74000000000001,85.27,65.86
ENSMUSG00000068457_Uty,3.32,2.2600000000000002,1.8800000000000001,0.25,7.57,4.08,0.8,2.01,0.99,0.04,7.5
ENSMUSG00000068479_Mfap1a,8.629999999999999,6.92,5.01,8.370000000000001,9.56,3.57,6.04,6.6,11.03,4.99,7.18
ENSMUSG00000068522_Aard,3.4699999999999998,4.49,5.17,0.54,1.56,7.76,1.4,3.72,0.22,0.19,5.7700000000000005
ENSMUSG00000068523_Gng5,198.75,169.98000000000002,150.59,138.76999999999998,491.83,659.38,306.82,577.21,226.69,273.38,194.97
ENSMUSG00000068551_Zfp467,33.160000000000004,28.419999999999998,38.620000000000005,17.29,28.919999999999998,27.06,11.05,30.630000000000003,23.419999999999998,17.54,36.7
ENSMUSG00000068566_Myadm,19.35,38.98,28.14,27.25,15.49,14.81,23.24,28.24,19.4,31.45,26.56
ENSMUSG00000068580_Zfyve19,27.330000000000002,20.95,33.44,5.1899999999999995,13.739999999999998,25.57,14.99,21.54,26.36,69.5,38.86
ENSMUSG00000068601_Gm10244,5.819999999999999,3.52,1.77,5.88,3.84,7.96,4,1.6600000000000001,0,5.119999999999999,3.62
ENSMUSG00000068617_Efcab1,8.75,7.1899999999999995,12.1,5.42,7.44,6.64,9,10.41,15.05,8.98,8.850000000000001
ENSMUSG00000068663_Clec16a,46.21,39.04,44.78,46.57,59.53,35.290000000000006,26.67,46.58,38.41,43.11,47.44
ENSMUSG00000068686_Cd59b,19.459999999999997,13.68,2.77,3.4899999999999998,11.18,17.53,24.06,2.52,1.5,17.2,2.9499999999999997
ENSMUSG00000068696_Gpr88,28.54,3.48,5.359999999999999,0.5,3.58,1.02,2.46,2.69,2.22,8.209999999999999,4.49
ENSMUSG00000068706_Gm10250,13.26,13.950000000000001,13.53,19.810000000000002,17.55,17.34,27.25,16.14,12.57,17.610000000000003,9.370000000000001
ENSMUSG00000068732_Tmem167b,21.53,18.84,18,4.22,9.629999999999999,9.57,5.659999999999999,13.48,9.629999999999999,13.6,25.66
ENSMUSG00000068735_Trp53i11,33.449999999999996,23.4,48.4,31.919999999999998,25.419999999999998,8.65,21.51,26.47,36.25,25.06,59.2
ENSMUSG00000068739_Sars,98.99000000000001,98.66,122.14,78.59,108.17999999999999,100.96000000000001,109.81,102.41000000000001,88.64,136.26999999999998,95
ENSMUSG00000068740_Celsr2,27.939999999999998,12.18,16.38,26.84,17.71,20.86,16.66,23.36,15.26,11.46,36.349999999999994
ENSMUSG00000068742_Cry2,21.08,23.479999999999997,23.9,20.1,14.209999999999999,22.88,16.17,24.2,20.35,16.85,29.2
ENSMUSG00000068744_Psrc1,5.1,2.3499999999999996,31.73,22.55,19.37,11.870000000000001,21.05,21.07,17.39,18.85,41.58
ENSMUSG00000068747_Sort1,17.279999999999998,20.35,17.39,18.74,17.53,12.01,20.919999999999998,13.5,22.68,12.61,28.04
ENSMUSG00000068748_Ptprz1,14.82,7.119999999999999,6.819999999999999,2.98,12.94,8.25,7.78,18.84,15.81,5,10.33
